ID,orbit,scene,tile,time_UTC
US-UC1,15126,8,17TQF,2021-03-07 11:49:08
US-xBL,15126,9,17SQD,2021-03-07 11:50:00
US-xSC,15126,9,17SQD,2021-03-07 11:50:00
US-xSE,15126,9,18SUJ,2021-03-07 11:50:00
US-ARM,15127,7,14SPF,2021-03-07 13:23:35
US-xLE,15127,10,16SCA,2021-03-07 13:26:11
US-RGB,15128,10,10SEJ,2021-03-07 14:55:45
US-xSJ,15128,11,11SKB,2021-03-07 14:56:37
US-xSP,15128,11,11SKB,2021-03-07 14:56:37
US-xTE,15128,11,11SLB,2021-03-07 14:56:37
US-xDL,15142,7,16SDB,2021-03-08 12:38:12
US-xTA,15142,7,16SDB,2021-03-08 12:38:12
US-xJE,15142,8,16RGV,2021-03-08 12:39:04
US-SP1,15142,9,17RLN,2021-03-08 12:39:56
US-xSB,15142,9,17RLN,2021-03-08 12:39:56
US-PAS,15142,10,17RML,2021-03-08 12:40:48
US-ONA,15142,10,17RML,2021-03-08 12:40:48
US-xDS,15142,10,17RMM,2021-03-08 12:40:48
US-MtB,15143,15,12SWA,2021-03-08 14:11:11
US-xSR,15143,16,12SWA,2021-03-08 14:12:03
US-Wkg,15143,16,12SWA,2021-03-08 14:12:03
US-SRG,15143,16,12SWA,2021-03-08 14:12:03
US-Whs,15143,16,12SWA,2021-03-08 14:12:03
US-SRS,15143,16,12SWA,2021-03-08 14:12:03
US-SRM,15143,16,12SWA,2021-03-08 14:12:03
US-CMW,15143,16,12SWA,2021-03-08 14:12:03
US-xJR,15143,16,13SCS,2021-03-08 14:12:03
US-Jo2,15143,16,13SCS,2021-03-08 14:12:03
US-Jo1,15143,16,13SCS,2021-03-08 14:12:03
US-HB3,15157,9,17SPS,2021-03-09 11:51:59
US-HB2,15157,9,17SPS,2021-03-09 11:51:59
US-xPU,15176,13,05QKB,2021-03-10 17:22:04
US-xPU,15292,1,05QKB,2021-03-18 04:25:06
US-PAS,15335,5,17RML,2021-03-20 23:03:06
US-ONA,15335,5,17RML,2021-03-20 23:03:06
US-xDS,15335,5,17RMM,2021-03-20 23:03:06
US-xSB,15335,6,17RLN,2021-03-20 23:03:57
US-MMS,15351,8,16SEJ,2021-03-21 23:53:51
US-xMB,15352,3,12SXH,2021-03-22 01:26:52
US-xPU,15353,2,05QKB,2021-03-22 02:52:59
US-xLE,15366,4,16SCA,2021-03-22 23:05:17
US-xDL,15366,4,16SDB,2021-03-22 23:05:17
US-xTA,15366,4,16SDB,2021-03-22 23:05:17
US-xRN,15366,5,16SGE,2021-03-22 23:06:08
US-xGR,15366,6,17SKV,2021-03-22 23:07:00
US-xML,15366,6,17SNB,2021-03-22 23:07:00
US-xBL,15366,7,17SQD,2021-03-22 23:07:52
US-xSC,15366,7,17SQD,2021-03-22 23:07:52
US-xSE,15366,7,18SUJ,2021-03-22 23:07:52
US-UC2,15366,8,17TQF,2021-03-22 23:08:44
US-UC1,15366,8,17TQF,2021-03-22 23:08:44
US-xSR,15367,1,12SWA,2021-03-23 00:38:14
US-Wkg,15367,1,12SWA,2021-03-23 00:38:14
US-MtB,15367,1,12SWA,2021-03-23 00:38:14
US-SRG,15367,1,12SWA,2021-03-23 00:38:14
US-Whs,15367,1,12SWA,2021-03-23 00:38:14
US-SRS,15367,1,12SWA,2021-03-23 00:38:14
US-SRM,15367,1,12SWA,2021-03-23 00:38:14
US-CMW,15367,1,12SWA,2021-03-23 00:38:14
US-Seg,15367,2,13SCU,2021-03-23 00:39:06
US-Mpj,15367,2,13SCU,2021-03-23 00:39:06
US-Ses,15367,2,13SCU,2021-03-23 00:39:06
US-Wjs,15367,2,13SDU,2021-03-23 00:39:06
US-Vcp,15367,3,13SCV,2021-03-23 00:39:58
US-Vcs,15367,3,13SCV,2021-03-23 00:39:58
US-Vcm,15367,3,13SCV,2021-03-23 00:39:58
US-xSL,15367,4,13TFE,2021-03-23 00:40:50
US-xJE,15382,3,16RGV,2021-03-23 22:18:14
US-SP1,15382,3,17RLN,2021-03-23 22:18:14
US-HB3,15382,4,17SPS,2021-03-23 22:19:06
US-HB2,15382,4,17SPS,2021-03-23 22:19:06
US-NC3,15382,5,18SUE,2021-03-23 22:19:58
US-NC2,15382,5,18SUE,2021-03-23 22:19:58
US-xSE,15382,6,18SUJ,2021-03-23 22:20:50
US-NC4,15382,6,18SVE,2021-03-23 22:20:50
US-xJR,15383,1,13SCS,2021-03-23 23:51:20
US-Jo2,15383,1,13SCS,2021-03-23 23:51:20
US-Jo1,15383,1,13SCS,2021-03-23 23:51:20
US-Seg,15383,2,13SCU,2021-03-23 23:52:12
US-Mpj,15383,2,13SCU,2021-03-23 23:52:12
US-Ses,15383,2,13SCU,2021-03-23 23:52:12
US-Wjs,15383,2,13SDU,2021-03-23 23:52:12
US-xAE,15383,3,14SME,2021-03-23 23:53:04
US-ARM,15383,4,14SPF,2021-03-23 23:53:56
US-xKZ,15383,5,14SQJ,2021-03-23 23:54:48
US-xKA,15383,5,14SQJ,2021-03-23 23:54:48
US-xUK,15383,5,15SUD,2021-03-23 23:54:48
US-DFC,15383,7,15TYJ,2021-03-23 23:56:32
US-CS5,15383,7,15TYJ,2021-03-23 23:56:32
US-CC2,15383,7,15TYJ,2021-03-23 23:56:32
US-DFK,15383,7,15TYJ,2021-03-23 23:56:32
US-CC1,15383,7,15TYJ,2021-03-23 23:56:32
US-RGB,15384,3,10SEJ,2021-03-24 01:26:49
US-xSJ,15384,3,11SKB,2021-03-24 01:26:49
US-Rls,15384,5,11TNH,2021-03-24 01:28:33
US-Rwf,15384,5,11TNH,2021-03-24 01:28:33
US-Rws,15384,5,11TNH,2021-03-24 01:28:33
US-Rms,15384,5,11TNH,2021-03-24 01:28:33
PR-xLA,15396,7,19QFV,2021-03-24 19:54:14
PR-xGU,15396,7,19QGV,2021-03-24 19:54:14
US-PAS,15397,4,17RML,2021-03-24 21:30:33
US-ONA,15397,4,17RML,2021-03-24 21:30:33
US-xDS,15397,4,17RMM,2021-03-24 21:30:33
US-SP1,15397,5,17RLN,2021-03-24 21:31:25
US-xSB,15397,5,17RLN,2021-03-24 21:31:25
US-xAE,15398,5,14SME,2021-03-24 23:06:15
US-xCL,15398,5,14SPC,2021-03-24 23:06:15
US-ARM,15398,5,14SPF,2021-03-24 23:06:15
US-MOz,15398,7,15SWC,2021-03-24 23:07:59
US-UiB,15398,8,16TCK,2021-03-24 23:08:51
US-KM4,15398,9,16TFN,2021-03-24 23:09:43
CA-Cbo,15398,10,17TNK,2021-03-24 23:10:35
US-xSJ,15399,1,11SKB,2021-03-25 00:39:39
US-xSP,15399,1,11SKB,2021-03-25 00:39:39
US-xTE,15399,1,11SLB,2021-03-25 00:39:39
US-xNQ,15399,3,12TUK,2021-03-25 00:41:23
US-xNG,15399,6,14TLS,2021-03-25 00:43:59
US-xWR,15400,4,10TER,2021-03-25 02:17:08
US-xAB,15400,4,10TER,2021-03-25 02:17:08
US-MMS,15413,8,16SEJ,2021-03-25 22:21:47
US-UC2,15413,9,17TQF,2021-03-25 22:22:39
US-UC1,15413,9,17TQF,2021-03-25 22:22:39
CA-Cbo,15413,10,17TNK,2021-03-25 22:23:31
US-xMB,15414,5,12SXH,2021-03-25 23:54:12
US-xNW,15414,6,13TDE,2021-03-25 23:55:04
US-NR3,15414,6,13TDE,2021-03-25 23:55:04
US-xRM,15414,6,13TDE,2021-03-25 23:55:04
US-NR4,15414,6,13TDE,2021-03-25 23:55:04
US-xCP,15414,6,13TEF,2021-03-25 23:55:04
US-xSL,15414,7,13TFE,2021-03-25 23:55:56
US-Ro4,15414,9,15TVK,2021-03-25 23:57:40
US-PFb,15414,10,15TYL,2021-03-25 23:58:32
US-PFg,15414,10,15TYL,2021-03-25 23:58:32
US-PFc,15414,10,15TYL,2021-03-25 23:58:32
US-PFd,15414,10,15TYL,2021-03-25 23:58:32
US-PFs,15414,10,15TYL,2021-03-25 23:58:32
US-PFm,15414,10,15TYL,2021-03-25 23:58:32
US-PFh,15414,10,15TYL,2021-03-25 23:58:32
US-PFr,15414,10,15TYL,2021-03-25 23:58:32
US-PFL,15414,10,15TYL,2021-03-25 23:58:32
US-PFi,15414,10,15TYL,2021-03-25 23:58:32
US-PFq,15414,10,15TYL,2021-03-25 23:58:32
US-PFt,15414,10,15TYL,2021-03-25 23:58:32
US-PFj,15414,10,15TYL,2021-03-25 23:58:32
US-WCr,15414,10,15TYL,2021-03-25 23:58:32
US-PFp,15414,10,15TYL,2021-03-25 23:58:32
US-PFn,15414,10,15TYL,2021-03-25 23:58:32
US-PFk,15414,10,15TYL,2021-03-25 23:58:32
US-xUN,15414,10,15TYM,2021-03-25 23:58:32
US-TrB,15414,10,15TYM,2021-03-25 23:58:32
US-Los,15414,10,15TYM,2021-03-25 23:58:32
US-PFe,15414,10,15TYM,2021-03-25 23:58:32
US-TrS,15414,10,15TYM,2021-03-25 23:58:32
US-Syv,15414,10,15TYM,2021-03-25 23:58:32
US-xPU,15415,1,05QKB,2021-03-26 01:19:48
US-xWR,15415,5,10TER,2021-03-26 01:30:18
US-xAB,15415,5,10TER,2021-03-26 01:30:18
US-Me2,15415,5,10TFQ,2021-03-26 01:30:18
US-Me6,15415,5,10TFQ,2021-03-26 01:30:18
US-CF1,15415,6,11TMM,2021-03-26 01:31:10
US-CF4,15415,6,11TMM,2021-03-26 01:31:10
US-CF2,15415,6,11TMM,2021-03-26 01:31:10
US-CF3,15415,6,11TMM,2021-03-26 01:31:10
US-xLE,15428,4,16SCA,2021-03-26 21:32:25
US-xDL,15428,4,16SDB,2021-03-26 21:32:25
US-xTA,15428,4,16SDB,2021-03-26 21:32:25
US-xRN,15428,6,16SGE,2021-03-26 21:34:09
US-xGR,15428,6,17SKV,2021-03-26 21:34:09
US-xML,15428,7,17SNB,2021-03-26 21:35:01
US-xBL,15428,7,17SQD,2021-03-26 21:35:01
US-xSC,15428,7,17SQD,2021-03-26 21:35:01
US-UC2,15428,8,17TQF,2021-03-26 21:35:53
US-UC1,15428,8,17TQF,2021-03-26 21:35:53
US-xSE,15428,8,18SUJ,2021-03-26 21:35:53
US-xHA,15428,9,18TYN,2021-03-26 21:36:45
US-Ha2,15428,9,18TYN,2021-03-26 21:36:45
US-HBK,15428,9,18TYP,2021-03-26 21:36:45
US-Bar,15428,10,19TCJ,2021-03-26 21:37:37
US-xBR,15428,10,19TCJ,2021-03-26 21:37:37
US-Ho2,15428,10,19TEL,2021-03-26 21:37:37
US-Ho1,15428,10,19TEL,2021-03-26 21:37:37
US-xSR,15429,3,12SWA,2021-03-26 23:05:27
US-Wkg,15429,3,12SWA,2021-03-26 23:05:27
US-MtB,15429,3,12SWA,2021-03-26 23:05:27
US-SRG,15429,3,12SWA,2021-03-26 23:05:27
US-Whs,15429,3,12SWA,2021-03-26 23:05:27
US-SRS,15429,3,12SWA,2021-03-26 23:05:27
US-SRM,15429,3,12SWA,2021-03-26 23:05:27
US-CMW,15429,3,12SWA,2021-03-26 23:05:27
US-Seg,15429,4,13SCU,2021-03-26 23:06:19
US-Mpj,15429,4,13SCU,2021-03-26 23:06:19
US-Ses,15429,4,13SCU,2021-03-26 23:06:19
US-Vcp,15429,5,13SCV,2021-03-26 23:07:11
US-Vcs,15429,5,13SCV,2021-03-26 23:07:11
US-Vcm,15429,5,13SCV,2021-03-26 23:07:11
US-xSL,15429,6,13TFE,2021-03-26 23:08:03
US-Ro4,15429,9,15TVK,2021-03-26 23:10:39
US-CS5,15429,9,15TYJ,2021-03-26 23:10:39
US-CC2,15429,9,15TYJ,2021-03-26 23:10:39
US-CC1,15429,9,15TYJ,2021-03-26 23:10:39
US-PFb,15429,10,15TYL,2021-03-26 23:11:31
US-PFg,15429,10,15TYL,2021-03-26 23:11:31
US-PFc,15429,10,15TYL,2021-03-26 23:11:31
US-xST,15429,10,15TYL,2021-03-26 23:11:31
US-PFd,15429,10,15TYL,2021-03-26 23:11:31
US-PFs,15429,10,15TYL,2021-03-26 23:11:31
US-PFm,15429,10,15TYL,2021-03-26 23:11:31
US-PFh,15429,10,15TYL,2021-03-26 23:11:31
US-PFr,15429,10,15TYL,2021-03-26 23:11:31
US-PFL,15429,10,15TYL,2021-03-26 23:11:31
US-xTR,15429,10,15TYL,2021-03-26 23:11:31
US-PFi,15429,10,15TYL,2021-03-26 23:11:31
US-PFq,15429,10,15TYL,2021-03-26 23:11:31
US-PFt,15429,10,15TYL,2021-03-26 23:11:31
US-PFj,15429,10,15TYL,2021-03-26 23:11:31
US-WCr,15429,10,15TYL,2021-03-26 23:11:31
US-PFp,15429,10,15TYL,2021-03-26 23:11:31
US-PFn,15429,10,15TYL,2021-03-26 23:11:31
US-PFk,15429,10,15TYL,2021-03-26 23:11:31
US-xUN,15429,10,15TYM,2021-03-26 23:11:31
US-TrB,15429,10,15TYM,2021-03-26 23:11:31
US-Los,15429,10,15TYM,2021-03-26 23:11:31
US-PFe,15429,10,15TYM,2021-03-26 23:11:31
US-TrS,15429,10,15TYM,2021-03-26 23:11:31
US-Syv,15429,10,15TYM,2021-03-26 23:11:31
US-RGB,15430,3,10SEJ,2021-03-27 00:41:37
US-Rls,15430,5,11TNH,2021-03-27 00:43:21
US-Rwf,15430,5,11TNH,2021-03-27 00:43:21
US-Rws,15430,5,11TNH,2021-03-27 00:43:21
US-Rms,15430,5,11TNH,2021-03-27 00:43:21
US-xYE,15430,6,12TWQ,2021-03-27 00:44:13
US-xJR,15444,3,13SCS,2021-03-27 22:18:47
US-Jo2,15444,3,13SCS,2021-03-27 22:18:47
US-Jo1,15444,3,13SCS,2021-03-27 22:18:47
US-Seg,15444,4,13SCU,2021-03-27 22:19:39
US-Mpj,15444,4,13SCU,2021-03-27 22:19:39
US-Ses,15444,4,13SCU,2021-03-27 22:19:39
US-Wjs,15444,4,13SDU,2021-03-27 22:19:39
US-xAE,15444,5,14SME,2021-03-27 22:20:31
US-ARM,15444,6,14SPF,2021-03-27 22:21:23
US-xKZ,15444,6,14SQJ,2021-03-27 22:21:23
US-xKA,15444,6,14SQJ,2021-03-27 22:21:23
US-xUK,15444,7,15SUD,2021-03-27 22:22:15
US-DFC,15444,8,15TYJ,2021-03-27 22:23:07
US-DFK,15444,8,15TYJ,2021-03-27 22:23:07
US-CS5,15444,9,15TYJ,2021-03-27 22:23:59
US-CC2,15444,9,15TYJ,2021-03-27 22:23:59
US-CC1,15444,9,15TYJ,2021-03-27 22:23:59
US-UMd,15444,10,16TFR,2021-03-27 22:24:51
US-UMB,15444,10,16TFR,2021-03-27 22:24:51
US-RGB,15445,5,10SEJ,2021-03-27 23:54:19
US-Rls,15445,7,11TNH,2021-03-27 23:56:03
US-Rwf,15445,7,11TNH,2021-03-27 23:56:03
US-Rws,15445,7,11TNH,2021-03-27 23:56:03
US-Rms,15445,7,11TNH,2021-03-27 23:56:03
US-xYE,15445,8,12TWQ,2021-03-27 23:56:55
US-xNG,15445,10,14TLS,2021-03-27 23:58:39
US-xWD,15445,11,14TMT,2021-03-27 23:59:31
US-xDC,15445,11,14TMT,2021-03-27 23:59:31
PR-xLA,15457,5,19QFV,2021-03-28 18:21:43
PR-xGU,15457,5,19QGV,2021-03-28 18:21:43
US-PAS,15458,3,17RML,2021-03-28 19:57:46
US-ONA,15458,3,17RML,2021-03-28 19:57:46
US-xDS,15458,3,17RMM,2021-03-28 19:57:46
US-SP1,15458,4,17RLN,2021-03-28 19:58:39
US-xSB,15458,4,17RLN,2021-03-28 19:58:39
US-xAE,15459,5,14SME,2021-03-28 21:33:13
US-xCL,15459,5,14SPC,2021-03-28 21:33:13
US-ARM,15459,6,14SPF,2021-03-28 21:34:05
US-MOz,15459,7,15SWC,2021-03-28 21:34:57
US-UiB,15459,8,16TCK,2021-03-28 21:35:49
US-KM4,15459,9,16TFN,2021-03-28 21:36:41
CA-Cbo,15459,10,17TNK,2021-03-28 21:37:33
US-xSJ,15460,3,11SKB,2021-03-28 23:06:52
US-xSP,15460,3,11SKB,2021-03-28 23:06:52
US-xTE,15460,3,11SLB,2021-03-28 23:06:52
US-xNQ,15460,5,12TUK,2021-03-28 23:08:36
US-xNG,15460,8,14TLS,2021-03-28 23:11:12
US-xWD,15460,9,14TMT,2021-03-28 23:12:04
US-xDC,15460,9,14TMT,2021-03-28 23:12:04
US-xWR,15461,5,10TER,2021-03-29 00:44:43
US-xAB,15461,5,10TER,2021-03-29 00:44:43
US-CF1,15461,6,11TMM,2021-03-29 00:45:35
US-CF4,15461,6,11TMM,2021-03-29 00:45:35
US-CF2,15461,6,11TMM,2021-03-29 00:45:35
US-CF3,15461,6,11TMM,2021-03-29 00:45:35
US-MMS,15474,7,16SEJ,2021-03-29 20:49:00
US-HBK,15474,10,18TYP,2021-03-29 20:52:10
US-Bar,15474,10,19TCJ,2021-03-29 20:52:10
US-xBR,15474,10,19TCJ,2021-03-29 20:52:10
US-Ho2,15474,10,19TEL,2021-03-29 20:52:10
US-Ho1,15474,10,19TEL,2021-03-29 20:52:10
US-xMB,15475,6,12SXH,2021-03-29 22:21:25
US-xRM,15475,7,13TDE,2021-03-29 22:22:17
US-xCP,15475,7,13TEF,2021-03-29 22:22:17
US-xSL,15475,8,13TFE,2021-03-29 22:23:09
US-Ro4,15475,10,15TVK,2021-03-29 22:24:53
US-PFb,15475,11,15TYL,2021-03-29 22:25:45
US-PFg,15475,11,15TYL,2021-03-29 22:25:45
US-PFc,15475,11,15TYL,2021-03-29 22:25:45
US-PFd,15475,11,15TYL,2021-03-29 22:25:45
US-PFs,15475,11,15TYL,2021-03-29 22:25:45
US-PFm,15475,11,15TYL,2021-03-29 22:25:45
US-PFh,15475,11,15TYL,2021-03-29 22:25:45
US-PFr,15475,11,15TYL,2021-03-29 22:25:45
US-PFL,15475,11,15TYL,2021-03-29 22:25:45
US-PFi,15475,11,15TYL,2021-03-29 22:25:45
US-PFq,15475,11,15TYL,2021-03-29 22:25:45
US-PFt,15475,11,15TYL,2021-03-29 22:25:45
US-PFj,15475,11,15TYL,2021-03-29 22:25:45
US-WCr,15475,11,15TYL,2021-03-29 22:25:45
US-PFp,15475,11,15TYL,2021-03-29 22:25:45
US-PFn,15475,11,15TYL,2021-03-29 22:25:45
US-PFk,15475,11,15TYL,2021-03-29 22:25:45
US-xUN,15475,11,15TYM,2021-03-29 22:25:45
US-TrB,15475,11,15TYM,2021-03-29 22:25:45
US-Los,15475,11,15TYM,2021-03-29 22:25:45
US-PFe,15475,11,15TYM,2021-03-29 22:25:45
US-TrS,15475,11,15TYM,2021-03-29 22:25:45
US-Syv,15475,11,15TYM,2021-03-29 22:25:45
US-xPU,15476,2,05QKB,2021-03-29 23:47:03
US-xWR,15476,5,10TER,2021-03-29 23:57:29
US-xAB,15476,5,10TER,2021-03-29 23:57:29
US-Me2,15476,5,10TFQ,2021-03-29 23:57:29
US-Me6,15476,5,10TFQ,2021-03-29 23:57:29
US-CF1,15476,6,11TMM,2021-03-29 23:58:21
US-CF4,15476,6,11TMM,2021-03-29 23:58:21
US-CF2,15476,6,11TMM,2021-03-29 23:58:21
US-CF3,15476,6,11TMM,2021-03-29 23:58:21
US-xLE,15489,5,16SCA,2021-03-30 19:59:38
US-xDL,15489,5,16SDB,2021-03-30 19:59:38
US-xTA,15489,5,16SDB,2021-03-30 19:59:38
US-xRN,15489,7,16SGE,2021-03-30 20:01:22
US-xGR,15489,7,17SKV,2021-03-30 20:01:22
US-xML,15489,8,17SNB,2021-03-30 20:02:14
US-xBL,15489,8,17SQD,2021-03-30 20:02:14
US-xSC,15489,8,17SQD,2021-03-30 20:02:14
US-UC2,15489,9,17TQF,2021-03-30 20:03:06
US-UC1,15489,9,17TQF,2021-03-30 20:03:06
US-xSE,15489,9,18SUJ,2021-03-30 20:03:06
US-xHA,15489,10,18TYN,2021-03-30 20:03:58
US-Ha2,15489,10,18TYN,2021-03-30 20:03:58
US-HBK,15489,10,18TYP,2021-03-30 20:03:58
US-Bar,15489,11,19TCJ,2021-03-30 20:04:50
US-xBR,15489,11,19TCJ,2021-03-30 20:04:50
US-Ho2,15489,11,19TEL,2021-03-30 20:04:50
US-Ho1,15489,11,19TEL,2021-03-30 20:04:50
US-xSR,15490,3,12SWA,2021-03-30 21:32:40
US-Wkg,15490,3,12SWA,2021-03-30 21:32:40
US-MtB,15490,3,12SWA,2021-03-30 21:32:40
US-SRG,15490,3,12SWA,2021-03-30 21:32:40
US-Whs,15490,3,12SWA,2021-03-30 21:32:40
US-SRS,15490,3,12SWA,2021-03-30 21:32:40
US-SRM,15490,3,12SWA,2021-03-30 21:32:40
US-CMW,15490,3,12SWA,2021-03-30 21:32:40
US-Seg,15490,4,13SCU,2021-03-30 21:33:32
US-Mpj,15490,4,13SCU,2021-03-30 21:33:32
US-Ses,15490,4,13SCU,2021-03-30 21:33:32
US-RGB,15491,5,10SEJ,2021-03-30 23:09:02
US-Rls,15491,7,11TNH,2021-03-30 23:10:46
US-Rwf,15491,7,11TNH,2021-03-30 23:10:46
US-Rws,15491,7,11TNH,2021-03-30 23:10:46
US-Rms,15491,7,11TNH,2021-03-30 23:10:46
US-xYE,15491,8,12TWQ,2021-03-30 23:11:38
US-xJE,15504,3,16RGV,2021-03-31 19:12:23
US-HB3,15504,5,17SPS,2021-03-31 19:14:07
US-HB2,15504,5,17SPS,2021-03-31 19:14:07
US-NC3,15504,6,18SUE,2021-03-31 19:14:59
US-NC2,15504,6,18SUE,2021-03-31 19:14:59
US-xSE,15504,6,18SUJ,2021-03-31 19:14:59
US-NC4,15504,6,18SVE,2021-03-31 19:14:59
US-Wkg,15505,3,12SWA,2021-03-31 20:45:50
US-xJR,15505,3,13SCS,2021-03-31 20:45:50
US-Jo2,15505,3,13SCS,2021-03-31 20:45:50
US-Jo1,15505,3,13SCS,2021-03-31 20:45:50
US-Seg,15505,4,13SCU,2021-03-31 20:46:42
US-Mpj,15505,4,13SCU,2021-03-31 20:46:42
US-Ses,15505,4,13SCU,2021-03-31 20:46:42
US-Wjs,15505,4,13SDU,2021-03-31 20:46:42
US-xAE,15505,5,14SME,2021-03-31 20:47:34
US-ARM,15505,6,14SPF,2021-03-31 20:48:26
US-xKZ,15505,7,14SQJ,2021-03-31 20:49:18
US-xKA,15505,7,14SQJ,2021-03-31 20:49:18
US-xUK,15505,7,15SUD,2021-03-31 20:49:18
US-DFC,15505,9,15TYJ,2021-03-31 20:51:02
US-CS5,15505,9,15TYJ,2021-03-31 20:51:02
US-CC2,15505,9,15TYJ,2021-03-31 20:51:02
US-DFK,15505,9,15TYJ,2021-03-31 20:51:02
US-CC1,15505,9,15TYJ,2021-03-31 20:51:02
US-xST,15505,9,15TYL,2021-03-31 20:51:02
US-xTR,15505,9,15TYL,2021-03-31 20:51:02
US-UMd,15505,10,16TFR,2021-03-31 20:51:54
US-UMB,15505,10,16TFR,2021-03-31 20:51:54
US-RGB,15506,5,10SEJ,2021-03-31 22:21:32
US-Rls,15506,7,11TNH,2021-03-31 22:23:16
US-Rwf,15506,7,11TNH,2021-03-31 22:23:16
US-Rws,15506,7,11TNH,2021-03-31 22:23:16
US-Rms,15506,7,11TNH,2021-03-31 22:23:16
US-xYE,15506,8,12TWQ,2021-03-31 22:24:08
US-xNG,15506,10,14TLS,2021-03-31 22:25:52
US-xWD,15506,11,14TMT,2021-03-31 22:26:44
US-xDC,15506,11,14TMT,2021-03-31 22:26:44
PR-xLA,15518,7,19QFV,2021-04-01 16:48:37
PR-xGU,15518,7,19QGV,2021-04-01 16:48:37
US-PAS,15519,3,17RML,2021-04-01 18:24:49
US-ONA,15519,3,17RML,2021-04-01 18:24:49
US-xDS,15519,3,17RMM,2021-04-01 18:24:49
US-SP1,15519,4,17RLN,2021-04-01 18:25:41
US-xSB,15519,4,17RLN,2021-04-01 18:25:41
US-xAE,15520,5,14SME,2021-04-01 20:00:21
US-xCL,15520,5,14SPC,2021-04-01 20:00:21
US-ARM,15520,6,14SPF,2021-04-01 20:01:13
US-MOz,15520,7,15SWC,2021-04-01 20:02:05
US-UiB,15520,8,16TCK,2021-04-01 20:02:57
US-KM4,15520,9,16TFN,2021-04-01 20:03:49
CA-Cbo,15520,10,17TNK,2021-04-01 20:04:41
US-xSJ,15521,3,11SKB,2021-04-01 21:34:01
US-xSP,15521,3,11SKB,2021-04-01 21:34:01
US-xTE,15521,3,11SLB,2021-04-01 21:34:01
US-xNQ,15521,5,12TUK,2021-04-01 21:35:45
US-xNG,15521,8,14TLS,2021-04-01 21:38:21
US-xWD,15521,9,14TMT,2021-04-01 21:39:13
US-xDC,15521,9,14TMT,2021-04-01 21:39:13
US-xWR,15522,4,10TER,2021-04-01 23:11:48
US-xAB,15522,4,10TER,2021-04-01 23:11:48
US-CF1,15522,5,11TMM,2021-04-01 23:12:40
US-CF4,15522,5,11TMM,2021-04-01 23:12:40
US-CF2,15522,5,11TMM,2021-04-01 23:12:40
US-CF3,15522,5,11TMM,2021-04-01 23:12:40
US-MMS,15535,8,16SEJ,2021-04-02 19:16:10
CA-Cbo,15535,10,17TNK,2021-04-02 19:17:54
US-xMB,15536,5,12SXH,2021-04-02 20:48:35
US-xNW,15536,6,13TDE,2021-04-02 20:49:27
US-NR3,15536,6,13TDE,2021-04-02 20:49:27
US-xRM,15536,6,13TDE,2021-04-02 20:49:27
US-NR4,15536,6,13TDE,2021-04-02 20:49:27
US-xCP,15536,6,13TEF,2021-04-02 20:49:27
US-xSL,15536,7,13TFE,2021-04-02 20:50:19
US-Ro4,15536,9,15TVK,2021-04-02 20:52:03
US-PFb,15536,10,15TYL,2021-04-02 20:52:55
US-PFg,15536,10,15TYL,2021-04-02 20:52:55
US-PFc,15536,10,15TYL,2021-04-02 20:52:55
US-PFd,15536,10,15TYL,2021-04-02 20:52:55
US-PFs,15536,10,15TYL,2021-04-02 20:52:55
US-PFm,15536,10,15TYL,2021-04-02 20:52:55
US-PFh,15536,10,15TYL,2021-04-02 20:52:55
US-PFr,15536,10,15TYL,2021-04-02 20:52:55
US-PFL,15536,10,15TYL,2021-04-02 20:52:55
US-PFi,15536,10,15TYL,2021-04-02 20:52:55
US-PFq,15536,10,15TYL,2021-04-02 20:52:55
US-PFt,15536,10,15TYL,2021-04-02 20:52:55
US-PFj,15536,10,15TYL,2021-04-02 20:52:55
US-WCr,15536,10,15TYL,2021-04-02 20:52:55
US-PFp,15536,10,15TYL,2021-04-02 20:52:55
US-PFn,15536,10,15TYL,2021-04-02 20:52:55
US-PFk,15536,10,15TYL,2021-04-02 20:52:55
US-xUN,15536,10,15TYM,2021-04-02 20:52:55
US-TrB,15536,10,15TYM,2021-04-02 20:52:55
US-Los,15536,10,15TYM,2021-04-02 20:52:55
US-PFe,15536,10,15TYM,2021-04-02 20:52:55
US-TrS,15536,10,15TYM,2021-04-02 20:52:55
US-Syv,15536,10,15TYM,2021-04-02 20:52:55
US-xPU,15537,1,05QKB,2021-04-02 22:14:11
US-xWR,15537,5,10TER,2021-04-02 22:24:41
US-xAB,15537,5,10TER,2021-04-02 22:24:41
US-Me2,15537,5,10TFQ,2021-04-02 22:24:41
US-Me6,15537,5,10TFQ,2021-04-02 22:24:41
US-CF1,15537,6,11TMM,2021-04-02 22:25:33
US-CF4,15537,6,11TMM,2021-04-02 22:25:33
US-CF2,15537,6,11TMM,2021-04-02 22:25:33
US-CF3,15537,6,11TMM,2021-04-02 22:25:33
US-xLE,15550,4,16SCA,2021-04-03 18:26:55
US-xDL,15550,4,16SDB,2021-04-03 18:26:55
US-xTA,15550,4,16SDB,2021-04-03 18:26:55
US-xRN,15550,6,16SGE,2021-04-03 18:28:39
US-xGR,15550,6,17SKV,2021-04-03 18:28:39
US-xML,15550,7,17SNB,2021-04-03 18:29:31
US-xBL,15550,7,17SQD,2021-04-03 18:29:31
